Freq,Mag1,Mag2,Zr,Zi,Ar,Ai
124.3048764228873,nan,nan,,,,
107.5216795759696,nan,nan,,,,
93.00448953834324,nan,nan,,,,
80.44735822952097,nan,nan,,,,
69.58564557725718,nan,nan,,,,
60.19044225900724,nan,nan,,,,
52.06374546475374,nan,nan,,,,
45.03428601096598,nan,nan,,,,
38.95391886260788,nan,nan,,,,
33.6945009938682,nan,nan,,,,
29.14519078889353,nan,nan,,,,
25.21011206771063,nan,nan,,,,
21.80633350695787,nan,nan,,,,
18.86212087195437,nan,nan,,,,
16.31542522610214,nan,nan,,,,
14.11257525681146,nan,nan,,,,
12.20714615887143,nan,nan,,,,
10.55898123711529,nan,nan,,,,
9.13334560877088,nan,nan,,,,
7.900194169872782,nan,nan,,,,
6.833538398213657,nan,nan,,,,
5.910898648281255,nan,nan,,,,
5.112830395360978,nan,nan,,,,
4.422514444453937,nan,nan,,,,
3.825402467711395,nan,nan,,,,
3.308910400128565,nan,nan,,,,
2.862153231847868,nan,nan,,,,
2.475715607850519,nan,nan,,,,
2.14145340045178,nan,nan,,,,
1.852322072763446,nan,nan,,,,
1.602228215903655,nan,nan,,,,
1.385901131118059,nan,nan,,,,
1.198781750420636,nan,nan,,,,
1.036926554769617,nan,nan,,,,
0.8969244648653595,nan,nan,,,,
0.7758249530534476,nan,nan,,,,
0.6710758612998008,nan,nan,,,,
0.5804696147588911,nan,nan,,,,
0.5020966973923183,nan,nan,,,,
0.4343054091418518,nan,nan,,,,
0.3756670565440708,nan,nan,,,,
0.3249458431828833,nan,nan,,,,
0.2810728254247331,nan,nan,,,,
0.2431233845566667,nan,nan,,,,
0.2102977405552048,nan,nan,,,,
0.1819040968159782,nan,nan,,,,
0.157344060621282,nan,nan,,,,
0.1361000320836041,nan,nan,,,,
0.1177242957885928,nan,nan,,,,
0.1018295852451137,nan,nan,,,,
0.08808092128928789,nan,nan,,,,
0.07618855243782903,nan,nan,,,,
0.0659018484094554,nan,nan,,,,
0.05700401812105348,nan,nan,,,,
0.04930754084098149,nan,nan,,,,
0.04265021421160348,nan,nan,,,,
0.0368917358535915,nan,nan,,,,
0.03191074650970668,nan,nan,,,,
0.02760227241266079,nan,nan,,,,
0.02387551297526,nan,nan,,,,
0.02065192717866008,nan,nan,,,,
0.01786357832958914,nan,nan,,,,
0.01545170230249043,nan,nan,,,,
0.01336546909245587,nan,nan,,,,
0.01156091157882336,nan,nan,,,,
0.009999998923256146,nan,nan,,,,
