Freq,Mag1,Mag2,Zr,Zi,Ar,Ai
8.808092691355368,-87.17039866467763,-9.957167794521133,362720.1387751435,-24.849693448443436,2.7569464399835728e-06,1.8887639963613745e-10
7.900194464389434,-90.44410029700882,-9.955707734530254,528869.537012526,-25.371867979956487,1.8908254828729766e-06,9.071003558946601e-11
7.085878266974218,-92.0599355755719,-9.955872771683582,636999.4086373708,-14.067928174000986,1.569860169338939e-06,3.466985966710296e-11
6.355498088142062,-88.77980612585355,-9.95552018239685,436651.0967044515,-7.056506091194046,2.290157994073906e-06,3.701012995718535e-11
5.70040218396605,-88.06222558377542,-9.955787575373465,402010.943289015,-10.549029553323416,2.4874944724887873e-06,6.527347860067543e-11
5.112830593025045,-89.89552931043967,-9.955618162555528,496502.92015289486,-4.821894027069026,2.0140868448421994e-06,1.9560234054922057e-11
4.585823215509546,-88.39150749320945,-9.95534048809243,417567.160707644,-11.877190131999196,2.3948243379490572e-06,6.811786622864894e-11
4.113137367116223,-89.9785814277217,-9.955248803957733,501294.9140796838,-18.219935020480357,1.994833720814553e-06,7.250370939156752e-11
3.689173831112888,-85.84532311130195,-9.955704293706479,311444.89368091454,-5.55869198739516,3.210840890221751e-06,5.730733073942232e-11
3.308910532621065,-88.86582863105852,-9.955786647744812,440984.0130386449,-19.098213972523624,2.267655898076215e-06,9.82080444574292e-11
2.967843049452549,-88.34066288885488,-9.955906746089315,415102.6299618661,-5.885364433445821,2.4090427947682425e-06,3.415563708734012e-11
2.661931254819004,-88.85308456783015,-9.955173836810914,440368.4676482415,-16.900466373025434,2.2708256198895474e-06,8.714977308185383e-11
2.387551459868925,-91.29138063855011,-9.955429019827836,583082.9205822852,-3.4429801219983105,1.7150219371311744e-06,1.0126838276169987e-11
2.141453489154749,-90.37019559027121,-9.955823903982797,524381.2538038291,-13.945733945590032,1.907009436433486e-06,5.0716241359345077e-11
1.920722180566029,-88.46884956658131,-9.955901707427891,421275.1451388122,-4.547864194664972,2.373745547114945e-06,2.5625704496315138e-11
1.722742853674806,-90.37460214481146,-9.954867707482908,524705.1424323358,-19.78152905800684,1.9058322812371634e-06,7.185040435513192e-11
1.545170337447242,-91.22047353966272,-9.955284973069576,578351.4956243881,-24.60718844616791,1.7290523250227668e-06,7.356619065917023e-11
1.385901190438205,-90.47712815137123,-9.95532816949005,530907.7698279745,-3.668221152215594,1.8835663306948443e-06,1.3014196153306843e-11
1.243048784402136,-87.96998525608723,-9.955653165364232,397769.9791635452,-31.65193030997192,2.514015752950804e-06,2.00048911629536e-10
1.114920956172254,-89.64422842030962,-9.955377833694914,482355.79063128436,-24.060461075391515,2.0731584795594934e-06,1.0341152707066493e-10
0.9999999630826378,-86.18007107934339,-9.956076585429042,323670.13645573007,-11.150343132321625,3.089565227621771e-06,1.0643463371352446e-10
